@id,@type,id,title,relation,address.district.@id,address.area.@id,address.locality,address.postal-code,address.street-address,location.latitude,location.longitude,organization.organization-desc,organization.accesibility,organization.schedule,organization.services,organization.organization-name
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11353987-instalacion-deportiva-basica-embalse-san-juan.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,11353987,Instalación Deportiva  Básica Embalse de San Juan,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fa29f533a3468710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/EnsancheVallecas,MADRID,28051,CALLE EMBALSE DE SAN JUAN 1,40.36264285659688,-3.5981484314802064,"  Bus: 58 , 63 , 145Renfe: Santa Eugenia",0,,Pista de baloncesto. Pista de fútbol sala.,Instalación Deportiva  Básica Embalse de San Juan
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/6344681-instalacion-deportiva-basica-alto-retiro.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,6344681,Instalación Deportiva Básica Alto del Retiro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a7c2150461f5310VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/CascoHVallecas,MADRID,28051,CALLE ALTO DEL RETIRO 13 c/v calle Antonio Gades,40.36751469466709,-3.588264644913803,  Metro: Las Suertes,0,,Pista polideportiva (marcajes de fútbol sala y balonmano) Pista baloncesto,Instalación Deportiva Básica Alto del Retiro
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11350944-instalacion-deportiva-basica-avenida-cerro-milano.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,11350944,Instalación Deportiva Básica Avenida de Cerro Milano,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3ccd112cde58710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/CascoHVallecas,MADRID,28051,AVENIDA CERRO MILANO 1,40.36861899124304,-3.618356801446381,  Metro: CongostoBus: 142,0,,Pista de minibaloncesto. Pista de minifútbol,Instalación Deportiva Básica Avenida de Cerro Milano
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11350990-instalacion-deportiva-basica-avenida-suertes.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,11350990,Instalación Deportiva Básica Avenida de las Suertes,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b777d112cde58710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/EnsancheVallecas,MADRID,28051,AVENIDA avenida de las Suertes ,40.370297266524084,-3.6120673755658,  Metro: Las Suertes,0,,Pista de baloncesto. Pista polideportiva (marcajes de fútbol sala y voleibol).,Instalación Deportiva Básica Avenida de las Suertes
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11350948-instalacion-deportiva-basica-avenida-ensanche-vallecas.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,11350948,Instalación Deportiva Básica Avenida del Ensanche de Vallecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=867fd112cde58710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/EnsancheVallecas,MADRID,28051,AVENIDA ENSANCHE DE VALLECAS 11,40.370297266524084,-3.6120673755658,  Metro: Las Suertes,0,,Pista de minibaloncesto. Pista de minifútbol. Pista de skate.,Instalación Deportiva Básica Avenida del Ensanche de Vallecas
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11350970-instalacion-deportiva-basica-avenida-mediterraneo.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,11350970,Instalación Deportiva Básica Avenida del Mediterráneo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e52d112cde58710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Distrito,,MADRID,,INST. DEPORTIVA BASICA LUIS MITJANS ,40.40126476374574,-3.670479840720475,  ,0,,Mini pista de patinaje,Instalación Deportiva Básica Avenida del Mediterráneo
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4540130-instalacion-deportiva-basica-camino-suerte.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4540130,Instalación Deportiva Básica Camino de la Suerte,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9a6fd908b7551110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/CascoHVallecas,MADRID,28031,CAMINO SUERTE 25,40.375813783817236,-3.617327043456161,"  Metro: CongostoBus: 54 , 142.",0,,Campo de fútbol 11 de césped artificial.  Campo de fútbol 7 de tierra (próximamente de césped artificial).,Instalación Deportiva Básica Camino de la Suerte
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4540101-instalacion-deportiva-basica-circuito-automodelismo.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4540101,Instalación Deportiva Básica Circuito de Automodelismo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cee0b2e617551110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/EnsancheVallecas,MADRID,28031,CALLE NAVAMURES 2,40.3728517892704,-3.6267051095385274,"  Metro: CongostoBus: 54 , 142",0,,Circuito de automodelismo,Instalación Deportiva Básica Circuito de Automodelismo
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4538536-instalacion-deportiva-basica-colonia-vilda.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4538536,Instalación Deportiva Básica Colonia Vilda,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=617f55fdb3b41110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/SantaEugenia,MADRID,28031,CALLE PUENTELARRA 1 c/v Avda. Sta. Eugenia,40.38154336396018,-3.6105817910016826,"  Bus: 58 , 63 , 145Renfe: Santa Eugenia",0,,"2 Pistas polideportivas, (marcajes de fútbol sala y balonmano y 2 baloncestos transversales).",Instalación Deportiva Básica Colonia Vilda
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11352297-instalacion-deportiva-basica-eduardo-chillida.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,11352297,Instalación Deportiva Básica Eduardo Chillida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c981763979368710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/EnsancheVallecas,MADRID,28051,CALLE EDUARDO CHILLIDA 1,40.36302244550467,-3.585074019427532,"  Bus: 58 , 63 , 145Renfe: Santa Eugenia",0,,Pista de minibaloncesto y minifútbol.,Instalación Deportiva Básica Eduardo Chillida
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/10927053-instalacion-deportiva-basica-jardines-jose-luis-sampedro-junto-al-centro-cultural-galileo-.json,,10927053,Instalación Deportiva Básica Jardines de José Luis Sampedro (junto al Centro Cultural Galileo),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6de45fd3c7e9610VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Distrito,,MADRID,,JARDIN JOSE LUIS SAMPEDRO ,40.433860781133276,-3.7108172940093223,"  Metro: Quevedo, Moncloa Bus: 2, 12, 202",3,,Circuito de bicicletas,Instalación Deportiva Básica Jardines de José Luis Sampedro (junto al Centro Cultural Galileo)
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/10925321-instalacion-deportiva-basica-jardines-teniente-alcalde.json,,10925321,Instalación Deportiva Básica Jardines del Teniente Alcalde,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=59182c579bdd9610VgnVCM2000001f4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamberi,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamberi/Barrio/Vallehermoso,MADRID,28003,CALLE Jardines del Teniente Alcalde 49,40.43935627177327,-3.704371546221416,"  Metro: Islas Filipinas, Canal Bus: 2, 12, 202",3,,Pista polideportiva Pista de hockey Área multideportiva infantil,Instalación Deportiva Básica Jardines del Teniente Alcalde
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4538305-instalacion-deportiva-basica-union.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4538305,Instalación Deportiva Básica La Unión,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=773aaae91fa41110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/SantaEugenia,MADRID,28031,"CALLE ENRIQUE GARCIA ALVAREZ 58 c/v Diego Olivera Victorio, 1",40.383448627578446,-3.6148637823176353,"  Bus: 58 , 63 , 145",0,,Unidades deportivas cubiertas:  4 Pistas de pádel.    Unidades deportivas al aire libre:  Campo de fútbol 11 de césped artificial.,Instalación Deportiva Básica La Unión
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4538164-instalacion-deportiva-basica-nuestra-senora-torre.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4538164,Instalación Deportiva Básica Nuestra Señora de la Torre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=de89a56418a41110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/CascoHVallecas,MADRID,28031,TRAVESIA PUERTO DE REINOSA 2,40.37850528372228,-3.6160557738839376,"  Metro: Villa de VallecasBus: 54 , 58 , 142",0,,2 Campos de Fútbol (césped artificial),Instalación Deportiva Básica Nuestra Señora de la Torre
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4539403-instalacion-deportiva-basica-p-r-castrillo-aza.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4539403,Instalación Deportiva Básica P.A.R. Castrillo de Aza,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a554a9b438051110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/SantaEugenia,MADRID,28031,AVENIDA SANTA EUGENIA 1,40.38626820789469,-3.6086007213101885,"  Bus: 58 , 63 , 145Renfe: Santa Eugenia",0,,Pista de baloncesto,Instalación Deportiva Básica P.A.R. Castrillo de Aza
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11354193-instalacion-deportiva-basica-parkour.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,11354193,Instalación Deportiva Básica Parkour,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=371ef533a3468710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/EnsancheVallecas,MADRID,28051,AVENIDA LA GAVIA 39,40.37009915307182,-3.6134620847270176,"  Bus: 58 , 63 , 145Renfe: Santa Eugenia",0,,Circuito de parkour. Circuito de calistenia. Pista de minibaloncesto. Pista de patinaje.,Instalación Deportiva Básica Parkour
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5542270-instalacion-deportiva-basica-parque-real-arganda.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,5542270,Instalación Deportiva Básica Parque Real de Arganda,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c497740efc26210VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/SantaEugenia,MADRID,28031,CALLE REAL DE ARGANDA 45,40.37949103344629,-3.6150999353765094,  Metro: Villa de VallecasBus: 58,0,,1 Pista de fútbol sala.,Instalación Deportiva Básica Parque Real de Arganda
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4539259-instalacion-deportiva-basica-parque-santa-eugenia.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4539259,Instalación Deportiva Básica Parque Santa Eugenia,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2204a086b3051110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/SantaEugenia,MADRID,28031,CALLE ZAZUAR 12,40.38131130575197,-3.608459149580722,"  Bus: 58 , 63 , 145Renfe: Santa Eugenia",0,,Pista de skate,Instalación Deportiva Básica Parque Santa Eugenia
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11358733-instalacion-deportiva-basica-parque-villa-vallecas.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,11358733,Instalación Deportiva Básica Parque Villa de Vallecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7a14291fa9288710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/EnsancheVallecas,MADRID,28031,CALLE PUERTO DE PORZUNA 50,40.37277996162931,-3.6253783281885656,"  Metro: CongostoBus: 54 , 130 , 142",0,,Pista de fútbol sala. 2 Pistas de baloncesto (transversales). Pista de skate.,Instalación Deportiva Básica Parque Villa de Vallecas
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/10923929-instalacion-deportiva-basica-parque-enrique-herreros.json,,10923929,Instalación Deportiva Básica Parque de Enrique Herreros,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1aa8cde26f7d9610VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamberi,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamberi/Barrio/Vallehermoso,MADRID,28003,CALLE BRAVO MURILLO 49,40.43935627177327,-3.704371546221416,"  Metro: Islas Filipinas, Canal Bus: 2, 12, 202",3,,Pista de baloncesto,Instalación Deportiva Básica Parque de Enrique Herreros
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11360319-instalacion-deportiva-basica-parque-cementerio.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,11360319,Instalación Deportiva Básica Parque del Cementerio,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd020c3bf9f98710VgnVCM2000001f4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/CascoHVallecas,MADRID,28031,CALLE MONTES DE BARBANZA 15,40.37710310380217,-3.6185063391325323,"  Metro: Villa de VallecasBus: 54 , 142",0,,Pista polideportiva (marcajes de fútbol sala y 2 baloncestos transversales). Pista de fútbol sala.,Instalación Deportiva Básica Parque del Cementerio
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11358753-instalacion-deportiva-basica-parroquia-santa-eugenia.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,11358753,Instalación Deportiva Básica Parroquia Santa Eugenia,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=39a4291fa9288710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/SantaEugenia,MADRID,28031,CALLE VIRGEN DE LAS VI&amp;Ntilde;AS 15,40.38008195615357,-3.608267379645755,"  Bus: 58 , 63 , 145Renfe: Santa Eugenia",0,,Pista de fútbol sala,Instalación Deportiva Básica Parroquia Santa Eugenia
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11358766-instalacion-deportiva-basica-penaranda-bracamonte.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,11358766,Instalación Deportiva Básica Peñaranda de Bracamonte,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=52e5291fa9288710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/EnsancheVallecas,MADRID,28051,CALLE PEÑARANDA DE BRACAMONTE 4,40.37533906377627,-3.604183911642277,  Metro: CongostoBus: 142,0,,Pista de baloncesto. Pista polideportiva (marcajes de fútbol sala y balonmano).,Instalación Deportiva Básica Peñaranda de Bracamonte
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11358784-instalacion-deportiva-basica-pista-patinaje.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje,11358784,Instalación Deportiva Básica Pista de Patinaje,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a96291fa9288710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/EnsancheVallecas,MADRID,28031,CALLE PUERTO DE PORZUNA,40.37277996162931,-3.6253783281885656,"  Metro: CongostoBus: 54 , 130 , 142",0,,Pista de patinaje,Instalación Deportiva Básica Pista de Patinaje
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4540082-instalacion-deportiva-basica-poza-sal.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4540082,Instalación Deportiva Básica Poza de la Sal,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94376b6506551110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/SantaEugenia,MADRID,28031,CALLE POZA DE LA SAL 2,40.37912373319082,-3.6029851282692733,"  Bus: 58 , 63 , 145",0,,Pista de baloncesto,Instalación Deportiva Básica Poza de la Sal
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4539953-instalacion-deportiva-basica-puentelarra.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4539953,Instalación Deportiva Básica Puentelarra,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2716c39144551110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/SantaEugenia,MADRID,28031,CALLE PUENTELARRA 12,40.38324470241852,-3.6091362899378696,"  Bus: 58 , 63 , 145Renfe: Santa Eugenia",0,,Pista de baloncesto 3 x 3,Instalación Deportiva Básica Puentelarra
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/11358829-instalacion-deportiva-basica-puerto-lumbreras.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,11358829,Instalación Deportiva Básica Puerto Lumbreras,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=89596635ec288710VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Distrito,,MADRID,,INST. DEPORTIVA BASICA POZA DE LA SAL ,40.37930773206432,-3.603034130954479,"  Metro: CongostoBus: 54 , 130 , 142",0,,Pista de baloncesto*,Instalación Deportiva Básica Puerto Lumbreras
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/6344730-instalacion-deportiva-basica-rocodromo.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,6344730,Instalación Deportiva Básica Rocódromo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a2f8d4eb171f5310VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/VillaDeVallecas/Barrio/CascoHVallecas,MADRID,28051,AVENIDA LA GAVIA 4 c/v Avenida Cerro Milano,40.37678620920142,-3.608936762154641,  Metro: Las Suertes,0,,Pista skate Boulder Monolito,Instalación Deportiva Básica Rocódromo
https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/10520719-instalacion-deportiva-basica-sala-municipal-esgrima.json,,10520719,Instalación Deportiva Básica Sala Municipal de Esgrima,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9868ed21b192f510VgnVCM1000001d4a900aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamberi,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamberi/Barrio/Vallehermoso,MADRID,28003,AVENIDA FILIPINAS 7,40.440630566426094,-3.7090297189969363,"La instalación cuenta con una superficie de 1.000 metros cuadrados. Su acceso principal se encuentra en la Avenida Islas Filipinas, acceso que permite la entrada a través del arco del antiguo Estadio Vallehermoso a la puerta principal. Así mismo cuenta con un vestíbulo (oficina de recepción-información), un despacho de dirección técnica, un secadero, vestuarios femenino y masculino, taller de reparación y mantenimiento, y 20 pistas, de las cuales 16 son reglamentarias de 14 metros x 1,5 metros, más 4 pistas de entrenamiento de 14 metros x 1 metro, todas ellas con sus correspondientes aparatos de señalización eléctrica.  Metro: Islas Filipinas, Canal Bus: 2, 12, 202",1,,"Taller de reparación y mantenimiento 16 pistas reglamentarias de 14 x 1,5 metros 4 pistas de entrenamiento de 14 x 1 metro",Instalación Deportiva Básica Sala Municipal de Esgrima
